"Town","FIPS","Year","Utility","Name","Telephone","Website"
"Monroe",900148620,2016,"Sewer","-666666","-666666","-666666"
"Monroe",900148620,2016,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Monroe",900148620,2016,"Cable","Charter Communications of Western CT","(800) 827-8288","-666666"
"Monroe",900148620,2018,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Monroe",900148620,2018,"Gas","Eversource Energy","(800) 989-0900","www.eversource.com"
"Monroe",900148620,2018,"Water","South Norwalk Electric and Water","(203) 866-3366","www.snew.org"
"Monroe",900148620,2018,"Sewer","-666666","-666666","-666666"
"Monroe",900148620,2018,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Monroe",900148620,2018,"Cable","Altice (Cablevision)","(866) 200-7273","-666666"
"Montville",901148900,2016,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Montville",901148900,2016,"Gas","Eversource Energy","(800) 989-0900","www.eversource.com"
"Montville",901148900,2016,"Water","Municipal Provider","Local Contact","-666666"
"Montville",901148900,2016,"Sewer","-666666","-666666","-666666"
"Montville",901148900,2016,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Montville",901148900,2016,"Cable","Metrocast Communication of CT, LLC","(860) 442-8525","-666666"
"Montville",901148900,2018,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Montville",901148900,2018,"Gas","Eversource Energy","(800) 989-0900","www.eversource.com"
"Montville",901148900,2018,"Water","Municipal Provider","Local Contact","-666666"
"Montville",901148900,2018,"Sewer","-666666","-666666","-666666"
"Montville",901148900,2018,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Montville",901148900,2018,"Cable","Metrocast Communication of CT, LLC","(860) 442-8525","-666666"
"Morris",900549460,2016,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Morris",900549460,2016,"Gas","-666666","-666666","-666666"
"Morris",900549460,2016,"Water","Municipal Provider","Local Contact","-666666"
"Morris",900549460,2016,"Sewer","-666666","-666666","-666666"
"Morris",900549460,2016,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Morris",900549460,2016,"Cable","Cablevision of Litchfield, Inc.","(860) 567-3103","-666666"
"Morris",900549460,2018,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Morris",900549460,2018,"Gas","-666666","-666666","-666666"
"Morris",900549460,2018,"Water","Municipal Provider","Local Contact","-666666"
"Morris",900549460,2018,"Sewer","-666666","-666666","-666666"
"Morris",900549460,2018,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Morris",900549460,2018,"Cable","Cablevision of Litchfield, Inc.","(860) 567-3103","-666666"
"Naugatuck",900949950,2016,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Naugatuck",900949950,2016,"Gas","Eversource Energy","(800) 989-0900","www.eversource.com"
"Naugatuck",900949950,2016,"Water","Connecticut Water Company","(800) 286-5700","www.ctwater.com"
"Naugatuck",900949950,2016,"Sewer","-666666","-666666","-666666"
"Naugatuck",900949950,2016,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Naugatuck",900949950,2016,"Cable","Comcast Seymour","(800) 266-2278","-666666"
"Naugatuck",900949950,2018,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Naugatuck",900949950,2018,"Gas","Eversource Energy","(800) 989-0900","www.eversource.com"
"Naugatuck",900949950,2018,"Water","Connecticut Water Company","(800) 286-5700","www.ctwater.com"
"Naugatuck",900949950,2018,"Sewer","-666666","-666666","-666666"
"Naugatuck",900949950,2018,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Naugatuck",900949950,2018,"Cable","Comcast Seymour","(800) 266-2278","-666666"
"New Britain",900350440,2016,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"New Britain",900350440,2016,"Gas","CNG Corp","(860) 727-3000","www.cngcorp.com"
"New Britain",900350440,2016,"Water","Municipal Provider","Local Contact","-666666"
"New Britain",900350440,2016,"Sewer","-666666","-666666","-666666"
"New Britain",900350440,2016,"Telephone","ATT","(800) 272-4321","www.snet.com"
"New Britain",900350440,2016,"Cable","Comcast Plainville","(800) 266-2278","-666666"
"New Britain",900350440,2018,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"New Britain",900350440,2018,"Gas","CNG Corp","(860) 727-3000","www.cngcorp.com"
"New Britain",900350440,2018,"Water","Connecticut Water Company","(800) 286-5700","www.ctwater.com"
"New Britain",900350440,2018,"Sewer","-666666","-666666","-666666"
"New Britain",900350440,2018,"Telephone","ATT","(800) 272-4321","www.snet.com"
"New Britain",900350440,2018,"Cable","Atlantic Broadband","(844) 574-8435","www.atlanticbb.com"
"New Canaan",900150580,2016,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"New Canaan",900150580,2016,"Gas","Eversource Energy","(800) 989-0900","www.eversource.com"
"New Canaan",900150580,2016,"Water","Aquarion Water Company","(800) 732-9678","www.aquarion.com"
"New Canaan",900150580,2016,"Sewer","-666666","-666666","-666666"
"New Canaan",900150580,2016,"Telephone","ATT","(800) 272-4321","www.snet.com"
"New Canaan",900150580,2016,"Cable","Cablevision of Connecticut, LP","(203) 847-6666","-666666"
"New Canaan",900150580,2018,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"New Canaan",900150580,2018,"Gas","Eversource Energy","(800) 989-0900","www.eversource.com"
"New Canaan",900150580,2018,"Water","Aquarion Water Company","(800) 732-9678","www.aquarion.com"
"New Canaan",900150580,2018,"Sewer","-666666","-666666","-666666"
"New Canaan",900150580,2018,"Telephone","ATT","(800) 272-4321","www.snet.com"
"New Canaan",900150580,2018,"Cable","Cablevision of Connecticut, LP","(203) 847-6666","-666666"
"New Fairfield",900150860,2016,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"New Fairfield",900150860,2016,"Gas","-666666","-666666","-666666"
"New Fairfield",900150860,2016,"Water","Aquarion Water Company","(800) 732-9678","www.aquarion.com"
"New Fairfield",900150860,2016,"Sewer","-666666","-666666","-666666"
"New Fairfield",900150860,2016,"Telephone","ATT","(800) 272-4321","www.snet.com"
"New Fairfield",900150860,2016,"Cable","Charter Communications of Western CT","(800) 827-8288","-666666"
"New Fairfield",900150860,2018,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"New Fairfield",900150860,2018,"Gas","-666666","-666666","-666666"
"New Fairfield",900150860,2018,"Water","Aquarion Water Company","(800) 732-9678","www.aquarion.com"
"New Fairfield",900150860,2018,"Sewer","-666666","-666666","-666666"
"New Fairfield",900150860,2018,"Telephone","ATT","(800) 272-4321","www.snet.com"
"New Fairfield",900150860,2018,"Cable","Charter Communications of Western CT","(800) 827-8288","-666666"
"New Hartford",900551350,2016,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"New Hartford",900551350,2016,"Gas","-666666","-666666","-666666"
"New Hartford",900551350,2016,"Water","Municipal Provider","Local Contact","-666666"
"New Hartford",900551350,2016,"Sewer","-666666","-666666","-666666"
"New Hartford",900551350,2016,"Telephone","ATT","(800) 272-4321","www.snet.com"
"New Hartford",900551350,2016,"Cable","Charter Communications of Western CT","(800) 827-8288","-666666"
"New Hartford",900551350,2018,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"New Hartford",900551350,2018,"Gas","-666666","-666666","-666666"
"New Hartford",900551350,2018,"Water","Municipal Provider","Local Contact","-666666"
"New Hartford",900551350,2018,"Sewer","-666666","-666666","-666666"
"New Hartford",900551350,2018,"Telephone","ATT","(800) 272-4321","www.snet.com"
"New Hartford",900551350,2018,"Cable","Charter Communications of Western CT","(800) 827-8288","-666666"
"New Haven",900952070,2016,"Electric","The United Illuminating Co.","(800) 257-0141","www.uinet.com"
"New Haven",900952070,2016,"Gas","Southern Connecticut Gas Company","(203) 382-8111","www.naturalgas.com/scg"
"New Haven",900952070,2016,"Water","South Central CT Regional Water Auth.","(203) 562-4020","www.rwater.com"
"New Haven",900952070,2016,"Sewer","Water Pollution Cntrl Auth.","(203) 466-5281","-666666"
"New Haven",900952070,2016,"Telephone","ATT","(800) 272-4321","www.snet.com"
"New Haven",900952070,2016,"Cable","Comcast New Haven","(800) 266-2278","-666666"
"New Haven",900952070,2018,"Electric","The United Illuminating Co.","(800) 257-0141","www.uinet.com"
"New Haven",900952070,2018,"Gas","Southern Connecticut Gas Company","(800) 659-8299","www.soconngas.com"
"New Haven",900952070,2018,"Water","South Central CT Regional Water Auth.","(203) 562-4020","www.rwater.com"
"New Haven",900952070,2018,"Sewer","Water Pollution Cntrl Auth.","(203) 466-5281","-666666"
"New Haven",900952070,2018,"Telephone","ATT","(800) 272-4321","www.snet.com"
"New Haven",900952070,2018,"Cable","Comcast New Haven","(800) 266-2278","-666666"
"Newington",900352140,2016,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Newington",900352140,2016,"Gas","CNG Corp","(860) 727-3000","www.cngcorp.com"
"Newington",900352140,2016,"Water","Municipal Provider","Local Contact","-666666"
"Newington",900352140,2016,"Sewer","-666666","-666666","-666666"
"Newington",900352140,2016,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Newington",900352140,2016,"Cable","Cox Communications, Manchester","(800) 955-9515","-666666"
"Newington",900352140,2018,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Newington",900352140,2018,"Gas","Eversource Energy","(800) 989-0900","www.eversource.com"
"Newington",900352140,2018,"Water","Valley Water Systems","(860) 747-8000","valleywatersystems.com"
"Newington",900352140,2018,"Sewer","-666666","-666666","-666666"
"Newington",900352140,2018,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Newington",900352140,2018,"Cable","Comcast","(800) 266-2278","-666666"
"New London",901152350,2016,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"New London",901152350,2016,"Gas","Eversource Energy","(800) 989-0900","www.eversource.com"
"New London",901152350,2016,"Water","Municipal Provider","Local Contact","-666666"
"New London",901152350,2016,"Sewer","-666666","-666666","-666666"
"New London",901152350,2016,"Telephone","ATT","(800) 272-4321","www.snet.com"
"New London",901152350,2016,"Cable","Metrocast Communication of CT, LLC","(860) 442-8525","-666666"
"New London",901152350,2018,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"New London",901152350,2018,"Gas","Eversource Energy","(800) 989-0900","www.eversource.com"
"New London",901152350,2018,"Water","Municipal Provider","Local Contact","-666666"
"New London",901152350,2018,"Sewer","-666666","-666666","-666666"
"New London",901152350,2018,"Telephone","ATT","(800) 272-4321","www.snet.com"
"New London",901152350,2018,"Cable","Metrocast Communication of CT, LLC","(860) 442-8525","-666666"
"New Milford",900552630,2016,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"New Milford",900552630,2016,"Gas","Eversource Energy","(800) 989-0900","www.eversource.com"
"New Milford",900552630,2016,"Water","Municipal Provider","Local Contact","-666666"
"New Milford",900552630,2016,"Sewer","-666666","-666666","-666666"
"New Milford",900552630,2016,"Telephone","ATT","(800) 272-4321","www.snet.com"
"New Milford",900552630,2016,"Cable","Charter Communications of Western CT","(800) 827-8288","-666666"
"New Milford",900552630,2018,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"New Milford",900552630,2018,"Gas","Eversource Energy","(800) 989-0900","www.eversource.com"
"New Milford",900552630,2018,"Water","Municipal Provider","Local Contact","-666666"
"New Milford",900552630,2018,"Sewer","-666666","-666666","-666666"
"New Milford",900552630,2018,"Telephone","ATT","(800) 272-4321","www.snet.com"
"New Milford",900552630,2018,"Cable","Charter Communications of Western CT","(800) 827-8288","-666666"
"Newtown",900152980,2016,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Newtown",900152980,2016,"Gas","Eversource Energy","(800) 989-0900","www.eversource.com"
"Newtown",900152980,2016,"Water","Municipal Provider","Local Contact","-666666"
"Newtown",900152980,2016,"Sewer","-666666","-666666","-666666"
"Newtown",900152980,2016,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Newtown",900152980,2016,"Cable","Charter Communications of Western CT","(800) 827-8288","-666666"
"Newtown",900152980,2018,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Newtown",900152980,2018,"Gas","Eversource Energy","(800) 989-0900","www.eversource.com"
"Newtown",900152980,2018,"Water","Municipal Provider","Local Contact","-666666"
"Newtown",900152980,2018,"Sewer","-666666","-666666","-666666"
"Newtown",900152980,2018,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Newtown",900152980,2018,"Cable","Charter Communications of Western CT","(800) 827-8288","-666666"
"Norfolk",900553470,2016,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Norfolk",900553470,2016,"Gas","-666666","-666666","-666666"
"Norfolk",900553470,2016,"Water","Aquarion Water Company","(800) 732-9678","www.aquarion.com"
"Norfolk",900553470,2016,"Sewer","-666666","-666666","-666666"
"Norfolk",900553470,2016,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Norfolk",900553470,2016,"Cable","Comcast Lakeville","(800) 266-2278","-666666"
"Norfolk",900553470,2018,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Norfolk",900553470,2018,"Gas","-666666","-666666","-666666"
"Norfolk",900553470,2018,"Water","Aquarion Water Company","(800) 732-9678","www.aquarion.com"
"Norfolk",900553470,2018,"Sewer","-666666","-666666","-666666"
"Norfolk",900553470,2018,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Norfolk",900553470,2018,"Cable","Comcast Lakeville","(800) 266-2278","-666666"
"North Branford",900953890,2016,"Electric","The United Illuminating Co.","(800) 257-0141","www.uinet.com"
"North Branford",900953890,2016,"Gas","Southern Connecticut Gas Company","(203) 382-8111","www.naturalgas.com/scg"
"North Branford",900953890,2016,"Water","South Central CT Regional Water Auth.","(203) 562-4020","www.rwater.com"
"North Branford",900953890,2016,"Sewer","Town of North Branford Water Pollution Cntrl Auth.","(203) 315-6009","-666666"
"North Branford",900953890,2016,"Telephone","ATT","(800) 272-4321","www.snet.com"
"North Branford",900953890,2016,"Cable","Comcast Branford","(800) 266-2278","-666666"
"North Branford",900953890,2018,"Electric","The United Illuminating Co.","(800) 257-0141","www.uinet.com"
"North Branford",900953890,2018,"Gas","Southern Connecticut Gas Company","(800) 659-8299","www.soconngas.com"
"North Branford",900953890,2018,"Water","South Central CT Regional Water Auth.","(203) 562-4020","www.rwater.com"
"North Branford",900953890,2018,"Sewer","Town of North Branford Water Pollution Cntrl Auth.","(203) 315-6009","-666666"
"North Branford",900953890,2018,"Telephone","ATT","(800) 272-4321","www.snet.com"
"North Branford",900953890,2018,"Cable","Comcast Branford","(800) 266-2278","-666666"
"North Canaan",900554030,2016,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"North Canaan",900554030,2016,"Gas","-666666","-666666","-666666"
"North Canaan",900554030,2016,"Water","Aquarion Water Company","(800) 732-9678","www.aquarion.com"
"North Canaan",900554030,2016,"Sewer","-666666","-666666","-666666"
"North Canaan",900554030,2016,"Telephone","ATT","(800) 272-4321","www.snet.com"
"North Canaan",900554030,2016,"Cable","Comcast Lakeville","(800) 266-2278","-666666"
"North Canaan",900554030,2018,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"North Canaan",900554030,2018,"Gas","-666666","-666666","-666666"
"North Canaan",900554030,2018,"Water","Metropolitan District Commission (MDC)","(860) 278-7850","www.themdc.org"
"North Canaan",900554030,2018,"Sewer","-666666","-666666","-666666"
"North Canaan",900554030,2018,"Telephone","ATT","(800) 272-4321","www.snet.com"
"North Canaan",900554030,2018,"Cable","Frontier","(800) 921-8101","-666666"
"North Haven",900954870,2016,"Electric","The United Illuminating Co.","(800) 257-0141","www.uinet.com"
"North Haven",900954870,2016,"Gas","Southern Connecticut Gas Company","(203) 382-8111","www.naturalgas.com/scg"
"North Haven",900954870,2016,"Water","South Central CT Regional Water Auth.","(203) 562-4020","www.rwater.com"
"North Haven",900954870,2016,"Sewer","U.S. Filter","(203) 239-5321","www.usfilter.com"
"North Haven",900954870,2016,"Telephone","ATT","(800) 272-4321","www.snet.com"
"North Haven",900954870,2016,"Cable","Comcast Branford","(800) 266-2278","-666666"
"North Haven",900954870,2018,"Electric","The United Illuminating Co.","(800) 257-0141","www.uinet.com"
"North Haven",900954870,2018,"Gas","Southern Connecticut Gas Company","(800) 659-8299","www.soconngas.com"
"North Haven",900954870,2018,"Water","South Central CT Regional Water Auth.","(203) 562-4020","www.rwater.com"
"North Haven",900954870,2018,"Sewer","U.S. Filter","(203) 239-5321","www.usfilter.com"
"North Haven",900954870,2018,"Telephone","ATT","(800) 272-4321","www.snet.com"
"North Haven",900954870,2018,"Cable","Comcast Branford","(800) 266-2278","-666666"
"North Stonington",901155500,2016,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"North Stonington",901155500,2016,"Gas","Eversource Energy","(800) 989-0900","www.eversource.com"
"North Stonington",901155500,2016,"Water","Aquarion Water Company","(800) 732-9678","www.aquarion.com"
"North Stonington",901155500,2016,"Sewer","-666666","-666666","-666666"
"North Stonington",901155500,2016,"Telephone","ATT","(800) 272-4321","www.snet.com"
"North Stonington",901155500,2016,"Cable","Comcast/Groton-Thames Valley Comm","(860) 445-8116","-666666"
"North Stonington",901155500,2018,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"North Stonington",901155500,2018,"Gas","Eversource Energy","(800) 989-0900","www.eversource.com"
"North Stonington",901155500,2018,"Water","Municipal Provider","Local Contact","-666666"
"North Stonington",901155500,2018,"Sewer","-666666","-666666","-666666"
"North Stonington",901155500,2018,"Telephone","ATT","(800) 272-4321","www.snet.com"
"North Stonington",901155500,2018,"Cable","Comcast Old Lyme","(800) 266-2278","-666666"
"Norwalk",900156060,2016,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Norwalk",900156060,2016,"Gas","Eversource Energy","(800) 989-0900","www.eversource.com"
"Norwalk",900156060,2016,"Water","Municipal Provider","Local Contact","www.norwalk2ndwater.com"
"Norwalk",900156060,2016,"Sewer","-666666","-666666","-666666"
"Norwalk",900156060,2016,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Norwalk",900156060,2016,"Cable","Cablevision of Connecticut, LP","(203) 847-6666","-666666"
"Norwalk",900156060,2018,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Norwalk",900156060,2018,"Gas","-666666","-666666","-666666"
"Norwalk",900156060,2018,"Water","-666666","-666666","-666666"
"Norwalk",900156060,2018,"Sewer","-666666","-666666","-666666"
"Norwalk",900156060,2018,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Norwalk",900156060,2018,"Cable","Charter Communications","(800) 827-8288","-666666"
"Norwich",901156270,2016,"Electric","Norwich Public Utilities","(860) 887-2555","-666666"
"Norwich",901156270,2016,"Gas","Norwich Public Utilities","(860) 887-2555","-666666"
"Norwich",901156270,2016,"Water","Norwich Public Utilities","(860) 887-2555","-666666"
"Norwich",901156270,2016,"Sewer","-666666","-666666","-666666"
"Norwich",901156270,2016,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Norwich",901156270,2016,"Cable","Comcast Norwich","(800) 266-2278","-666666"
"Norwich",901156270,2018,"Electric","Norwich Public Utilities","(860) 887-2555","-666666"
"Norwich",901156270,2018,"Gas","Norwich Public Utilities","(860) 887-2555","-666666"
"Norwich",901156270,2018,"Water","Norwich Public Utilities","(860) 887-2555","-666666"
"Norwich",901156270,2018,"Sewer","-666666","-666666","-666666"
"Norwich",901156270,2018,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Norwich",901156270,2018,"Cable","Comcast Norwich","(800) 266-2278","-666666"
"Old Lyme",901157040,2016,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Old Lyme",901157040,2016,"Gas","-666666","-666666","-666666"
"Old Lyme",901157040,2016,"Water","Connecticut Water Company","(800) 286-5700","www.ctwater.com"
"Old Lyme",901157040,2016,"Sewer","-666666","-666666","-666666"
"Old Lyme",901157040,2016,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Old Lyme",901157040,2016,"Cable","Comcast Old Lyme","(800) 266-2278","-666666"
"Old Lyme",901157040,2018,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Old Lyme",901157040,2018,"Gas","-666666","-666666","-666666"
"Old Lyme",901157040,2018,"Water","Connecticut Water Company","(800) 286-5700","www.ctwater.com"
"Old Lyme",901157040,2018,"Sewer","-666666","-666666","-666666"
"Old Lyme",901157040,2018,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Old Lyme",901157040,2018,"Cable","Comcast Old Lyme","(800) 266-2278","-666666"
"Old Saybrook",900757320,2016,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Old Saybrook",900757320,2016,"Gas","Southern Connecticut Gas Company","(203) 382-8111","www.naturalgas.com/scg"
"Old Saybrook",900757320,2016,"Water","Connecticut Water Company","(800) 286-5700","www.ctwater.com"
"Old Saybrook",900757320,2016,"Sewer","-666666","-666666","-666666"
"Old Saybrook",900757320,2016,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Old Saybrook",900757320,2016,"Cable","Comcast Clinton","(800) 266-2278","-666666"
"Old Saybrook",900757320,2018,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Old Saybrook",900757320,2018,"Gas","Southern Connecticut Gas Company","(800) 659-8299","www.soconngas.com"
"Old Saybrook",900757320,2018,"Water","Connecticut Water Company","(800) 286-5700","www.ctwater.com"
"Old Saybrook",900757320,2018,"Sewer","-666666","-666666","-666666"
"Old Saybrook",900757320,2018,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Old Saybrook",900757320,2018,"Cable","Comcast Clinton","(800) 266-2278","-666666"
"Orange",900957600,2016,"Electric","The United Illuminating Co.","(800) 257-0141","www.uinet.com"
"Orange",900957600,2016,"Gas","Southern Connecticut Gas Company","(203) 382-8111","www.naturalgas.com/scg"
"Orange",900957600,2016,"Water","South Central CT Regional Water Auth.","(203) 562-4020","www.rwater.com"
"Orange",900957600,2016,"Sewer","Town of Orange Water Pollution Cntrl Auth.","(203) 891-2122","-666666"
"Orange",900957600,2016,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Orange",900957600,2016,"Cable","Cablevisions Systems of Southern CT","(203) 336-2225","-666666"
"Orange",900957600,2018,"Electric","The United Illuminating Co.","(800) 257-0141","www.uinet.com"
"Orange",900957600,2018,"Gas","Southern Connecticut Gas Company","(800) 659-8299","www.soconngas.com"
"Orange",900957600,2018,"Water","South Central CT Regional Water Auth.","(203) 562-4020","www.rwater.com"
"Orange",900957600,2018,"Sewer","Town of Orange Water Pollution Cntrl Auth.","(203) 891-2122","-666666"
"Orange",900957600,2018,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Orange",900957600,2018,"Cable","Cablevisions Systems of Southern CT","(203) 336-2225","-666666"
"Oxford",900958300,2016,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Oxford",900958300,2016,"Gas","Eversource Energy","(800) 989-0900","www.eversource.com"
"Oxford",900958300,2016,"Water","Aquarion Water Company","(800) 732-9678","www.aquarion.com"
"Oxford",900958300,2016,"Sewer","Town of Oxford Water Pollution Cntrl Auth.","(203) 881-2168","-666666"
"Oxford",900958300,2016,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Oxford",900958300,2016,"Cable","Comcast Seymour","(800) 266-2278","-666666"
"Oxford",900958300,2018,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Oxford",900958300,2018,"Gas","Eversource Energy","(800) 989-0900","www.eversource.com"
"Oxford",900958300,2018,"Water","Aquarion Water Company","(800) 732-9678","www.aquarion.com"
"Oxford",900958300,2018,"Sewer","Town of Oxford Water Pollution Cntrl Auth.","(203) 881-2168","-666666"
"Oxford",900958300,2018,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Oxford",900958300,2018,"Cable","Comcast Seymour","(800) 266-2278","-666666"
"Plainfield",901559980,2016,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Plainfield",901559980,2016,"Gas","Eversource Energy","(800) 989-0900","www.eversource.com"
"Plainfield",901559980,2016,"Water","Connecticut Water Company","(800) 286-5700","www.ctwater.com"
"Plainfield",901559980,2016,"Sewer","-666666","-666666","-666666"
"Plainfield",901559980,2016,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Plainfield",901559980,2016,"Cable","Metrocast Communication of CT, LLC","(860) 442-8525","-666666"
"Plainfield",901559980,2018,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Plainfield",901559980,2018,"Gas","Eversource Energy","(800) 989-0900","www.eversource.com"
"Plainfield",901559980,2018,"Water","Aquarion Water Company","(800) 732-9678","www.aquarion.com"
"Plainfield",901559980,2018,"Sewer","-666666","-666666","-666666"
"Plainfield",901559980,2018,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Plainfield",901559980,2018,"Cable","Metrocast Communication of CT, LLC","(860) 442-8525","-666666"
"Plainville",900360120,2016,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Plainville",900360120,2016,"Gas","Eversource Energy","(800) 989-0900","www.eversource.com"
"Plainville",900360120,2016,"Water","Municipal Provider","Local Contact","-666666"
"Plainville",900360120,2016,"Sewer","-666666","-666666","-666666"
"Plainville",900360120,2016,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Plainville",900360120,2016,"Cable","Comcast Plainville","(800) 266-2278","-666666"
"Plainville",900360120,2018,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Plainville",900360120,2018,"Gas","Eversource Energy","(800) 989-0900","www.eversource.com"
"Plainville",900360120,2018,"Water","Metropolitan District Commission (MDC)","(860) 278-7850","www.themdc.org"
"Plainville",900360120,2018,"Sewer","-666666","-666666","-666666"
"Plainville",900360120,2018,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Plainville",900360120,2018,"Cable","Comcast Plainville","(800) 266-2278","-666666"
"Plymouth",900560750,2016,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Plymouth",900560750,2016,"Gas","Eversource Energy","(800) 989-0900","www.eversource.com"
"Plymouth",900560750,2016,"Water","Connecticut Water Company","(800) 286-5700","www.ctwater.com"
"Plymouth",900560750,2016,"Sewer","-666666","-666666","-666666"
"Plymouth",900560750,2016,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Plymouth",900560750,2016,"Cable","Comcast Waterbury","(800) 266-2278","-666666"
"Plymouth",900560750,2018,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Plymouth",900560750,2018,"Gas","Eversource Energy","(800) 989-0900","www.eversource.com"
"Plymouth",900560750,2018,"Water","Connecticut Water Company","(800) 286-5700","www.ctwater.com"
"Plymouth",900560750,2018,"Sewer","-666666","-666666","-666666"
"Plymouth",900560750,2018,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Plymouth",900560750,2018,"Cable","Comcast Waterbury","(800) 266-2278","-666666"
"Pomfret",901561030,2016,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Pomfret",901561030,2016,"Gas","-666666","-666666","-666666"
"Pomfret",901561030,2016,"Water","Municipal Provider","Local Contact","-666666"
"Pomfret",901561030,2016,"Sewer","-666666","-666666","-666666"
"Pomfret",901561030,2016,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Pomfret",901561030,2016,"Cable","Charter Communications of Northeastern CT","(800) 827-8288","-666666"
"Pomfret",901561030,2018,"Electric","Eversource Energy","(800) 286-2000","www.eversource.com"
"Pomfret",901561030,2018,"Gas","-666666","-666666","-666666"
"Pomfret",901561030,2018,"Water","Municipal Provider","Local Contact","-666666"
"Pomfret",901561030,2018,"Sewer","-666666","-666666","-666666"
"Pomfret",901561030,2018,"Telephone","ATT","(800) 272-4321","www.snet.com"
"Pomfret",901561030,2018,"Cable","Charter Communications of Northeastern CT","(800) 827-8288","-666666"
